-2.444457961246371269e-03,5.566406063735485077e-03,1.756399213522585965e-03
6.255370974540710449e-01,3.511962667107582092e-02,2.017916324820839130e-02
9.952086806297302246e-01,3.145751729607582092e-02,9.321469728630527030e-02
1.407177686691284180e+00,3.976440057158470154e-02,4.916715688256351746e-01
1.905792117118835449e+00,3.248290717601776123e-01,1.084424419822763053e+00
2.172131299972534180e+00,9.440184831619262695e-01,1.606562138483431879e+00
2.158819437026977539e+00,1.418469190597534180e+00,1.603034833150151162e+00
2.101586818695068359e+00,2.229962110519409180e+00,1.673278363252079126e+00
2.004339456558227539e+00,3.176928520202636719e+00,1.604233609597388144e+00
1.965850710868835449e+00,3.885674715042114258e+00,1.789204691974880523e+00
1.943304300308227539e+00,4.251317977905273438e+00,2.304819161020002394e+00
1.409808278083801270e+00,4.719402790069580078e+00,2.713267572894590973e+00
6.440978646278381348e-01,5.018230915069580078e+00,2.675774803673141466e+00
-3.790588304400444031e-02,5.377416610717773438e+00,2.569878819008478033e+00
-5.835692882537841797e-01,5.728381156921386719e+00,2.127842163283705013e+00
-8.497954607009887695e-01,6.237011432647705078e+00,1.687766603963668954e+00
-8.982360363006591797e-01,7.097100257873535156e+00,1.633134180229200094e+00
-9.053466320037841797e-01,7.871587753295898438e+00,1.395910870066138232e+00
-8.148803114891052246e-01,8.487676620483398438e+00,1.364076740506391827e+00
-6.011993288993835449e-01,9.037572860717773438e+00,8.002722437270193279e-01
-2.255737185478210449e-01,9.411815643310546875e+00,7.112647678139634166e-01
2.074462771415710449e-01,9.765044212341308594e+00,6.990734073305531204e-01
6.344543099403381348e-01,1.019042873382568359e+01,1.016712158876164285e+00
9.238891005516052246e-01,1.068251895904541016e+01,1.354460012188811291e+00
1.008331179618835449e+00,1.155260562896728516e+01,1.633811890435127978e+00
9.793761372566223145e-01,1.188819503784179688e+01,1.629616348541933490e+00
