-4.044684487418103574e-02,-3.062782030973492525e-02
1.493497492662467507e-01,1.582689898693425204e-02
3.420501500367905123e-01,2.991668523675751826e-02
5.361161170761797878e-01,2.661288409188660234e-02
7.300094100231441230e-01,2.088684120447325751e-02
9.221925655385135867e-01,2.770565678169920748e-02
1.111785218883954540e+00,5.844621660991412143e-02
1.299743881981684668e+00,1.143661291441689654e-01
1.483196326210469929e+00,1.954320971499837467e-01
1.649541871157162110e+00,3.027346950297076233e-01
1.784788635490148989e+00,4.375252145625998512e-01
1.877010308258883153e+00,6.002070283923089944e-01
1.929581875395699031e+00,7.849023083156966285e-01
1.952750302068399169e+00,9.829122703555267515e-01
1.956795267281252970e+00,1.185524701465192177e+00
1.951193502988041173e+00,1.384930213759506534e+00
1.939758163640545208e+00,1.579687485926726476e+00
1.923866159737000370e+00,1.771094483559867205e+00
1.904884937584394367e+00,1.960459813688372410e+00
1.884182011482488761e+00,2.149090214834414425e+00
1.863134632847177841e+00,2.338024840144888206e+00
1.843139836064961790e+00,2.527759187587737433e+00
1.825597055087194498e+00,2.718722812766281027e+00
1.811905723865230744e+00,2.911345271283836578e+00
1.803465276350425084e+00,3.106056118743719452e+00
1.801675146494132962e+00,3.303284910749251235e+00
1.807523546994676211e+00,3.503315741975804976e+00
1.814767988148701550e+00,3.703874997171899164e+00
1.810991383331369553e+00,3.900504926411002771e+00
1.783578297830549664e+00,4.088677618274152437e+00
1.719950904673803516e+00,4.263870136508987940e+00
1.614414005296998189e+00,4.422470054861642907e+00
1.476124750883197390e+00,4.562829779718280854e+00
1.316174096304533636e+00,4.683557542346140856e+00
1.145369591651666408e+00,4.783573454927590340e+00
9.699944119621983774e-01,4.866776607856381887e+00
7.926977529519543264e-01,4.941065208233335504e+00
6.160261526682817568e-01,5.014450372052595917e+00
4.419623290558322704e-01,5.093498783390130846e+00
2.704422182393559360e-01,5.179533544235913389e+00
1.009374472240307519e-01,5.272688258530799921e+00
-6.708035698495989907e-02,5.373096530215648592e+00
-2.336825598982754382e-01,5.481030039919545516e+00
-3.947679491865602741e-01,5.598021138500165250e+00
-5.440013575988802419e-01,5.726277126587138611e+00
-6.750264447333909068e-01,5.868011701901306942e+00
-7.814868701882429214e-01,6.025438562163512479e+00
-8.585670445332128642e-01,6.199807761364679592e+00
-9.102801333942011075e-01,6.386847517320078715e+00
-9.437784323289502009e-01,6.580322717669029764e+00
-9.658412441278534377e-01,6.774421388413893297e+00
-9.796423201845689821e-01,6.967403426132887212e+00
-9.863509435633509570e-01,7.159792440970541350e+00
-9.871144657466315309e-01,7.352135959031192769e+00
-9.829034072566208424e-01,7.544804170990922820e+00
-9.742343906131101239e-01,7.737712074631155623e+00
-9.615522248062866595e-01,7.930702649332178389e+00
-9.453016979179513779e-01,8.123618870644930823e+00
-9.244026831186354931e-01,8.316024428135129654e+00
-8.921077069111430502e-01,8.506445044931123078e+00
-8.405480851863040836e-01,8.693114526169530620e+00
-7.663807013814263325e-01,8.873087511815503703e+00
-6.708092801960713336e-01,9.042233933661883327e+00
-5.552782038148904586e-01,9.196489105666410424e+00
-4.224671223483374427e-01,9.335297906107109966e+00
-2.764740489130209089e-01,9.462134975628281097e+00
-1.214751309147005798e-01,9.580696945025229283e+00
3.833537262791398420e-02,9.694695822594223245e+00
1.975020517717382684e-01,9.808914385403234348e+00
3.485071990349606907e-01,9.929886385569862028e+00
4.836425154467879350e-01,1.006430739518949835e+01
5.967022058473084867e-01,1.021731723559737048e+01
6.882593719940237609e-01,1.038703659516160194e+01
7.607980323365407527e-01,1.056960752494185130e+01
8.168023147931940953e-01,1.076117196264960718e+01
8.587563472823201982e-01,1.095787184599635644e+01
8.891442577222550270e-01,1.115584911269359125e+01
9.104501740313342140e-01,1.135124570045279668e+01
9.251582241278933916e-01,1.154020354698545958e+01
9.357525359302690804e-01,1.171886459000307745e+01
