1.721055866368130793e+00,4.229310788687535627e+00
1.625253066023073067e+00,4.407230275042643086e+00
1.342558042940498186e+00,4.660687968086421940e+00
1.180454350135304864e+00,4.763069247752858892e+00
1.180454350135304864e+00,4.763069247752858892e+00
1.050436263952725824e+00,4.845185933762907737e+00
1.327486566574405669e-01,5.211710475619735661e+00
-1.945099335974642685e-01,5.470907877941414199e+00
-1.945099335974642685e-01,5.470907877941414199e+00
-2.771168265430761224e-01,5.536334707680826028e+00
-7.025421319194596892e-01,5.916364134452122059e+00
-7.835030569383820698e-01,6.035877880908627091e+00
-7.835030569383820698e-01,6.035877880908627091e+00
-9.272072574559686586e-01,6.248012653101255864e+00
-9.819517147960019621e-01,6.938870364799541335e+00
-9.819517147960019621e-01,7.260785113891868647e+00
-9.819517147960019621e-01,7.260785113891868647e+00
-9.819517147960019621e-01,7.520821286257025839e+00
-1.012275357615024962e+00,8.111070065770714876e+00
-8.587766857809273624e-01,8.595181261555175922e+00
-8.587766857809273624e-01,8.595181261555175922e+00
-6.808571994258194593e-01,9.156311949290515173e+00
-4.469238425423858185e-01,9.324918909785584020e+00
-7.866816868545578600e-02,9.601110665178282488e+00
-7.866816868545578600e-02,9.601110665178282488e+00
1.676818893446934133e-01,9.785873208700895276e+00
3.922850096111032414e-01,9.967402780105096838e+00
4.824625190498834648e-01,1.008012466690357201e+01
4.824625190498834648e-01,1.008012466690357201e+01
7.014403484100162345e-01,1.035384695360373897e+01
9.601870778719293620e-01,1.109855265690796777e+01
9.204181777701485601e-01,1.169508615843454891e+01
9.204181777701485601e-01,1.169508615843454891e+01
9.067320634351370146e-01,1.190037787345967679e+01
-3.689983494649419882e+00,5.059094192775319687e-01
5.121943237415997885e-01,3.746286119856279129e-02
5.121943237415997885e-01,3.746286119856279129e-02
9.683195779426743144e-01,-1.338465516503584141e-02
1.654481263532016300e+00,2.023907874740581425e-01
1.807818795529886557e+00,5.099363409153325755e-01
1.807818795529886557e+00,5.099363409153325755e-01
1.925602838419729679e+00,7.461730807737172455e-01
1.988601203555047103e+00,1.161399938248784736e+00
1.945233512234705309e+00,1.573001670278066033e+00
1.945233512234704421e+00,1.573001670278064257e+00
1.912661467058247133e+00,1.882142180233616902e+00
1.776208833634377982e+00,4.126883849478790722e+00
1.721055866368130793e+00,4.229310788687535627e+00
